date,interconnection_point_type,interconnection_point,country,direction,transportation_amount
2021-01-02,Мережі газовидобувних підприємств,Газовидобувні підприємства,Україна,Вхід,50769608.32
2021-01-02,Мережі ОГРМ,ОГРМ,Україна,Вихід,101700235.3
2021-01-02,Підземні сховища газу,Підземні сховища газу,Україна,Вихід,10410.34
2021-01-02,Підземні сховища газу,Підземні сховища газу,Україна,Вхід,58896560.81
2021-01-02,Прямі споживачі,Прямі споживачі,Україна,Вихід,11003792.08
2021-01-02,Транскордонні точки,ВТЗ #Берег#,Угорщина,Вихід,10145020.0
2021-01-02,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,8941352.6
2021-01-02,Транскордонні точки,ГВС Каушани,Молдова,Вхід,4338348.59
2021-01-02,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,4352877.95
2021-01-02,Транскордонні точки,Республіка Молдова,Молдова,Вихід,543912.6
2021-01-02,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,10657296.0
2021-01-02,Транскордонні точки,Ісакча/Орловка,Румунія,Вихід,3472818.0
2021-01-02,Транскордонні точки,ГВС Сохранiвка,Росія,Вхід,37477456.0
2021-01-02,Транскордонні точки,ГВС Суджа,Росія,Вхід,86535572.0
2021-01-02,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,84107468.0
2021-01-03,Мережі газовидобувних підприємств,Газовидобувні підприємства,Україна,Вихід,2659876.43
2021-01-03,Мережі газовидобувних підприємств,Газовидобувні підприємства,Україна,Вхід,50658360.42
2021-01-03,Мережі ОГРМ,ОГРМ,Україна,Вихід,106523147.9
2021-01-03,Підземні сховища газу,Підземні сховища газу,Україна,Вихід,11287.0
2021-01-03,Підземні сховища газу,Підземні сховища газу,Україна,Вхід,59306991.59
2021-01-03,Прямі споживачі,Прямі споживачі,Україна,Вихід,10908929.63
2021-01-03,Транскордонні точки,ВТЗ #Берег#,Угорщина,Вихід,10051338.0
2021-01-03,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,9954238.6
2021-01-03,Транскордонні точки,ГВС Каушани,Молдова,Вхід,5493402.65
2021-01-03,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,4775019.6
2021-01-03,Транскордонні точки,Республіка Молдова,Молдова,Вихід,426923.0
2021-01-03,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,10699645.0
2021-01-03,Транскордонні точки,Ісакча/Орловка,Румунія,Вихід,4986881.0
2021-01-03,Транскордонні точки,ГВС Сохранiвка,Росія,Вхід,37370618.0
2021-01-03,Транскордонні точки,ГВС Суджа,Росія,Вхід,86664606.0
2021-01-03,Транскордонні точки,ГВС Будiнце,Словаччина,Вхід,3588141.0
2021-01-03,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,85251912.0
2021-01-04,Мережі газовидобувних підприємств,Газовидобувні підприємства,Україна,Вихід,2607641.19
2021-01-04,Мережі газовидобувних підприємств,Газовидобувні підприємства,Україна,Вхід,50381067.03
2021-01-04,Мережі ОГРМ,ОГРМ,Україна,Вихід,107842177.1
2021-01-04,Підземні сховища газу,Підземні сховища газу,Україна,Вихід,11199.23
2021-01-04,Підземні сховища газу,Підземні сховища газу,Україна,Вхід,62491968.8
2021-01-04,Прямі споживачі,Прямі споживачі,Україна,Вихід,11086707.17
2021-01-04,Транскордонні точки,ВТЗ #Берег#,Угорщина,Вихід,11819344.0
2021-01-04,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,11191773.4
2021-01-04,Транскордонні точки,ГВС Каушани,Молдова,Вхід,5441478.21
2021-01-04,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,5080356.6
2021-01-04,Транскордонні точки,Республіка Молдова,Молдова,Вихід,632487.0
2021-01-04,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,10943237.0
2021-01-04,Транскордонні точки,Ісакча/Орловка,Румунія,Вихід,4312969.0
2021-01-04,Транскордонні точки,ГВС Сохранiвка,Росія,Вхід,37421868.0
2021-01-04,Транскордонні точки,ГВС Суджа,Росія,Вхід,86779525.0
2021-01-04,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,83244618.0
2021-01-05,Мережі газовидобувних підприємств,Газовидобувні підприємства,Україна,Вихід,2695126.58
2021-01-05,Мережі газовидобувних підприємств,Газовидобувні підприємства,Україна,Вхід,50651695.34
2021-01-05,Мережі ОГРМ,ОГРМ,Україна,Вихід,110864358.8
2021-01-05,Підземні сховища газу,Підземні сховища газу,Україна,Вихід,11738.3
2021-01-05,Підземні сховища газу,Підземні сховища газу,Україна,Вхід,70371961.73
